18.1,18.2,1.0216
18.1,18.2,1.0236
18.1,18.2,1.0236
18.1,18.2,1.0236
18.1,18.2,1.0236
18.1,18.2,1.0236
18.1,18.2,1.0236
18.1,18.2,1.0236
18.1,18.2,1.0236
18.1,18.2,1.0236
18.1,18.224,1.0236
18.1,18.248,1.0236
18.1,18.248,1.0236
18.1,18.248,1.0236
18.1,18.248,1.0236
18.1,18.248,1.0236
18.1,18.248,1.0236
18.1,18.24,1.0234
18.1,18.245,1.0234
18.1,18.248,1.0234
18.148,18.249,0.9958
18.231,18.25,0.99232
18.239,18.25,0.9922
18.244,18.25,0.9882
18.23,18.248,0.9778
18.123,18.237,0.9704
18.23,18.248,0.971
18.23,18.248,0.96914
18.124,18.236,0.9702
18.07,18.23,0.97
18.07,18.23,0.9706
18.07,18.23,0.9704
18.065,18.23,0.9704
18.054,18.23,0.9704
18.051,18.211,0.97
18.051,18.209,0.97
18.051,18.209,0.97
18.051,18.209,0.97
18.051,18.21,0.97
18.051,18.21,0.97
18.05,18.21,0.9704
18.047,18.21,0.971
18.038,18.21,0.971
18.037,18.21,0.971
18.035,18.203,0.971
18.035,18.2,0.971
18.035,18.2,0.9758
18.035,18.2,0.9758
18.035,18.2,0.9758
18.035,18.2,0.9758
18.035,18.2,0.9758
18.035,18.2,0.9758
18.037,18.2,0.9758
18.043,18.2,0.9758
18.035,18.2,0.9762
18.035,18.199,0.9762
18.035,18.199,0.9766
18.035,18.199,0.9766
18.036,18.2,0.9766
18.036,18.2,0.9766
18.035,18.2,0.9766
18.035,18.2,0.9766
18.036,18.2,0.9768
18.036,18.2,0.9768
18.036,18.2,0.9764
18.036,18.2,0.9764
18.035,18.2,0.9764
18.035,18.2,0.9764
18.035,18.199,0.9764
18.035,18.199,0.9764
18.035,18.2,0.9764
18.035,18.2,0.9764
18.035,18.2,0.9764
18.035,18.2,0.9764
18.035,18.219,0.9764
18.036,18.247,0.9764
18.035,18.248,0.9764
18.035,18.248,0.9764
18.025,18.248,0.9764
18.002,18.248,0.9764
18.003,18.247,0.9764
18.002,18.247,0.9764
18.002,18.247,0.9764
18.002,18.247,0.9764
18.002,18.247,0.9764
18.002,18.247,0.9764
18.002,18.248,0.9764
18.001,18.249,0.9764
18.001,18.249,0.9764
18.001,18.249,0.9764
18.001,18.249,0.9764
18,18.249,0.9764
18,18.249,0.9764
17.977,18.249,0.9764
17.974,18.249,0.9766
17.975,18.249,0.9766
17.975,18.249,0.9766
17.974,18.249,0.9766
17.974,18.25,0.9766
17.974,18.25,0.9754
17.973,18.25,0.9754
17.973,18.25,0.9754
17.979,18.25,0.9754
17.974,18.249,0.9754
17.977,18.25,0.9754
17.968,18.25,0.9754
17.968,18.25,0.9754
17.968,18.25,0.9774
17.968,18.25,0.9784
17.968,18.25,0.9786
17.969,18.25,0.9786
17.979,18.25,0.9786
17.972,18.25,0.9786
17.97,18.25,0.9786
17.968,18.25,0.9786
17.968,18.25,0.9786
17.968,18.25,0.9786
17.968,18.25,0.9786
17.968,18.25,0.9786
17.968,18.25,0.9842
17.968,18.25,0.9842
17.968,18.25,0.9842
17.967,18.25,0.9842
17.967,18.25,0.9842
17.977,18.25,0.9842
17.979,18.25,0.9842
17.986,18.25,0.9842
17.99,18.25,0.9842
17.985,18.25,0.9842
17.984,18.25,0.9842
17.989,18.268,0.9842
17.985,18.3,0.9862
18.013,18.3,0.9862
18.009,18.3,0.9862
18.007,18.3,0.9862
18.002,18.3,0.9862
18.097,18.3,0.9878
18.191,18.3,0.9878
18.191,18.3,0.9878
