919.88,921.97,371.49
919.44,921.53,374.14
919,921.1,376.77
852.75,854.35,593.19
853.11,856,593.23
855.91,860.31,593.36
858.05,860.53,593.45
861.79,866.81,593.79
865.11,869.84,594.15
870.64,871.91,594.4
875.57,877.21,594.78
875.85,877.91,595.51
869.53,872.47,596.16
870.66,875.56,596.64
877.15,879.54,597.26
880.24,880.94,597.84
884.83,887.5,598.18
886.04,887.95,598.43
884.23,886.5,598.67
890.57,892.2,599.22
884.01,888,600.15
877.99,880.07,601.18
869.68,869.85,602.19
870.2,872.59,602.56
872.45,874.52,602.55
875.04,875.5,602.68
912.05,914.24,434.56
911.94,914.12,436.75
911.86,914.04,438.94
911.83,914.02,441.11
911.82,914.02,443.29
911.77,913.98,445.45
911.75,913.96,447.61
911.73,913.96,449.75
911.73,913.95,451.87
911.72,913.95,453.98
911.7,913.94,456.08
911.69,913.94,458.16
911.68,913.96,460.23
911.72,914,462.29
911.78,914.07,464.34
911.85,914.14,466.37
911.92,914.21,468.39
912,914.29,470.4
912.07,914.37,472.39
912.15,914.45,474.37
912.23,914.54,476.34
912.32,914.62,478.3
912.39,914.69,480.24
912.41,914.74,482.18
912.43,914.78,484.1
912.44,914.78,486.01
912.43,914.78,487.91
912.42,914.79,489.8
912.47,914.83,491.68
912.53,914.88,493.54
912.57,914.93,495.4
912.6,914.97,497.24
912.63,915,499.07
912.65,915.02,500.88
912.66,915.04,502.69
912.65,915.02,504.48
912.6,915,506.27
912.54,914.96,508.04
912.47,914.91,509.8
912.43,914.88,511.55
912.37,914.84,513.28
912.3,914.77,515.01
912.23,914.7,516.73
912.14,914.61,518.43
912.01,914.5,520.13
911.9,914.38,521.82
911.82,914.31,523.49
911.74,914.24,525.15
911.66,914.15,526.8
911.56,914.07,528.43
911.47,913.99,530.06
911.39,913.93,531.67
911.35,913.92,533.27
911.38,913.99,534.87
911.43,914.08,536.46
911.51,914.17,538.05
911.61,914.26,539.62
911.66,914.34,541.18
911.71,914.4,542.73
911.73,914.43,544.27
870,871,615.51
868.73,871.83,615.5
866.15,869.91,615.51
869.73,874.25,615.53
868.38,874.97,615.53
871.01,874.96,615.54
871.46,874.96,615.55
872,874.84,615.57
871.84,874.25,615.6
871.45,872,615.61
871.59,872.02,615.6
871.86,873.06,615.59
872.55,873.93,615.58
872.49,872.99,615.59
872.99,873,615.6
872.34,873.18,615.59
867.62,871.72,615.68
867.61,869.97,615.97
865.21,870.07,616.2
868.05,870.84,616.28
869.22,871.98,616.41
870.9,873.47,616.5
868.36,870.55,616.5
868.92,870.63,616.54
870.19,872.74,616.53
869.02,869.56,616.6
869.15,870.27,616.76
872.52,874.71,616.88
872.64,875.43,616.96
873.17,879.97,617.05
886.03,891.49,617.5
890.13,892.89,618.16
889.45,891.19,618.52
890.38,891.19,618.73
890,891.27,618.85
890.91,892.82,618.86
892.87,895.44,618.97
896.33,899.48,619.23
895.54,898.25,619.38
898.71,900.1,619.4
899.29,901.07,619.78
899.7,902.25,620.33
899.7,901.96,620.87
902.51,904.09,621.34
903.45,907.17,621.44
906.01,908.98,621.51
908.59,911.74,621.7
907.84,910.72,621.98
908.55,912.02,622.2
909.45,911.95,622.53
907.33,910.1,622.86
908.67,911.58,622.98
909.09,911.09,623.05
913.6,915.49,623.3
913.23,915.68,623.53
912.19,914.61,623.78
915.95,918.64,624.16
917.54,919.14,624.4
917.55,919.65,624.61
918.41,921.25,625.08
924.12,925.73,625.6
930.1,931.76,626
935.71,938.03,626.18
945.3,948.09,627.57
947.33,952.15,630.36
940.09,943.53,631.71
945.64,948.53,632.18
946.49,950.21,632.37
949.06,949.72,632.48
945.88,950.14,632.61
946.1,949.07,632.67
945.01,949.32,632.75
946.41,953.03,632.89
955.3,957.49,633.1
959.82,963.16,633.56
960.73,963.36,633.85
960.98,962.45,634.01
962.25,963.43,634.16
960.66,964.14,634.31
961.81,964.65,634.48
962.23,964.74,634.6
963.64,964.91,634.75
959.82,961.67,635.1
948.66,957.69,635.53
950.48,954.05,635.94
945.03,947.17,636.24
943.19,946.53,636.47
942.82,947.29,636.63
955,955.64,636.86
955.28,956.36,637.18
952.17,955.36,637.36
950.35,953.19,637.24
950.75,952.83,636.98
946.52,949.95,636.91
946.15,947.85,637.08
940.23,941.08,637.41
931.87,939.56,637.62
927.69,935.21,637.7
926.62,932.69,637.73
934.43,937.45,637.78
928.13,933.8,637.83
926.18,928.55,637.98
924.64,927.15,638.18
920.52,923.02,638.47
913.36,917.17,638.7
914.29,917.27,638.81
922.88,926.18,638.56
922.2,925.86,637.76
922.02,922.82,637.38
917.92,921.83,637.16
918.18,923,636.95
922.11,927.99,636.86
929.31,939.48,637.25
945.64,958.63,638.64
951.82,961,639.5
959,963.75,639.46
960.58,961.53,639.41
952.08,959.98,639.61
949.61,954.54,639.8
944.37,946.91,639.89
941.87,946,639.97
944.13,946.87,640
946,948.35,640.05
946.79,949.69,640.38
951.15,956.46,640.81
949.7,952.39,640.92
949.41,951.48,640.91
947.45,950.61,641.28
944.63,946,641.7
944.06,945.51,641.93
943.78,945.66,642.1
941.14,947.61,642.49
944.1,945.34,642.77
936.05,945.15,642.99
937.41,943.83,643.38
934.69,940.69,643.62
935.2,940.46,643.66
933.28,939.09,644.03
933.71,939.53,644.59
931.66,937.09,644.85
930.8,936.05,645
930.22,935.69,645.19
934.15,937.52,645.36
933.38,937.11,645.42
933.12,935.04,645.39
928.89,930.29,645.37
927.3,930.43,645.41
928,933.1,645.49
922.91,931.5,645.99
924.25,929.79,646.38
925.36,929,646.38
928,931.39,646.42
929.55,931.2,646.45
929,929.91,646.52
929.75,930.71,646.63
929.85,930.28,646.66
928.01,929.64,646.67
926.27,929.11,646.7
927.95,929.82,646.75
929.12,929.82,646.78
928.63,930.41,646.8
930.27,931.91,646.47
929,931.95,646.18
929.68,932.58,646.19
932.49,934.71,646.18
933.73,936.65,646.27
936.16,940.7,646.45
936.8,938.26,646.54
940.03,942.37,646.73
946.83,948.3,646.92
951.35,954.34,647.12
947.74,951.12,647.25
950.51,951.63,647.07
952.44,953.55,646.9
953.34,955.7,647.02
954.27,956.16,647.34
951.03,952.75,647.53
946.42,948.87,647.54
945.87,947.58,647.55
944.93,946.9,647.53
944.38,947,647.6
935.26,941.12,647.98
935.65,940.5,648.19
938.94,940.51,648.24
933.19,939.99,648.31
933.52,939.99,648.34
938.65,939.96,648.35
940,940,648.48
940,940,648.49
937.07,939.93,648.47
939.91,940.16,648.49
940.99,941.68,648.71
943.45,944.73,648.89
943.91,945,648.88
945.01,945.42,648.88
942.64,944.51,648.94
939.39,940.96,649.26
934.09,941.68,649.42
941.44,944.43,649.42
944.36,945.05,649.59
938.18,941.09,649.73
936.05,940.48,649.68
939.5,943.62,649.69
937.11,941.23,649.81
936.4,939.6,649.55
937.17,940.12,649.22
936.91,940,649.23
936.6,939.2,649.09
933.99,935.83,648.86
931.06,933.38,648.81
927.3,931.8,648.69
928.4,931.52,648.49
930.96,934.22,648.42
933.83,940.01,648.42
933.49,939.25,648.34
936.63,943.8,648.33
936.64,941.9,648.22
940,943.47,648.18
940.52,945.1,648.28
939.39,941.92,648.21
939.02,941.09,648.08
936.19,937.48,648.15
935.71,935.99,648.24
934.15,935.3,648.27
935.05,936,648.2
933.15,934.48,648.03
933.94,935.17,647.89
933.74,935.03,647.84
932.1,935.68,647.72
924.31,925.89,647.82
921.27,925.58,648.27
921.45,924.55,648.28
924.77,930.45,647.93
923.34,932.28,647.98
916.44,922.27,648.21
918.92,925.79,648.19
913.05,914.84,648.14
912.25,913.71,648.17
909.19,910.51,648.76
905.72,908.64,649.21
906.31,908.65,649.21
903.84,907.12,649.2
890.38,897.15,649.12
881.87,884.3,649.82
893.79,899.95,650.51
892.43,896.67,650.48
889.8,900.97,650.6
895.92,903.21,650.6
897.6,900.5,650.38
900.3,902.03,650.24
899.63,900.88,650.13
899.9,905.75,649.82
903.3,907.05,648.95
897.41,902.3,648.07
900,900.17,647.75
900,904.27,647.52
900.67,905.52,647.24
899.54,900.38,646.96
897,900.54,646.61
895.07,898.62,646.25
895.91,899.62,645.94
898.64,901.51,645.85
901.08,901.63,645.87
900.51,904.36,645.94
906,907.03,645.96
906.09,908.18,645.73
901.49,905.18,645.41
902.18,903.82,645.19
900.93,903.73,645.1
901.29,905,645.04
901.49,904.19,645
900.25,901,645.01
900.14,901.5,644.96
897.4,902.51,645.23
893.5,894.04,645.56
887.62,890.32,645.58
889.69,891.35,645.57
888.02,891.5,645.31
886.13,889.64,645.05
891.47,893,644.92
891.53,893.32,644.66
892.77,893.64,644.33
892.68,894.85,644.22
891.6,893.18,644.27
890.42,894.31,644.31
890.04,892.76,644.4
893.29,894.27,644.48
894.55,898.04,644.22
900.91,902.98,643.91
902.55,903,643.81
903.82,904.6,643.66
903.27,904,643.6
905.29,906.77,643.49
905.2,906.73,643.41
905.38,906.44,643.37
906.46,909.68,643.42
910.24,912.38,643.52
907.97,909.63,643.52
908.01,909.09,643.44
910.77,916.11,643.56
916.2,917.88,643.88
919.03,921.6,643.91
919.79,921.86,644.04
913.14,916,644.18
910.91,913.73,643.97
910.89,914.18,643.82
912.41,915.23,643.82
913.62,915.54,643.83
913.98,915.45,643.83
913.86,917.27,643.81
915,916.13,643.67
913.55,917.18,643.49
914.67,916.54,643.18
915.01,918,642.55
915.82,917.86,642.08
918.82,919.2,641.98
919.48,921.52,641.96
922.43,925.3,641.99
924.92,926.41,641.96
928.77,934.69,642.03
940,939.01,642.51
938.95,940.15,642.77
935.94,938.34,642.69
937.02,940.03,642.72
939.6,941.38,642.81
939.55,941.63,642.73
941.69,944.1,642.58
939.64,940.09,642.57
939.38,941.02,642.51
937.78,942.72,642.71
941.4,943.14,642.84
934.84,940.71,642.63
935.12,938.45,642.37
931.87,934.2,642.13
931.59,936.77,641.95
931.09,933.38,641.55
926.42,928.41,640.87
922.24,923.27,640.69
924.1,924.83,640.89
924.27,924.91,640.66
922.5,924.2,640.02
919.09,922.06,638.11
915.35,922.23,635.83
919.18,921.74,634.85
919.21,920.52,633.82
913.86,920.69,632.74
914.55,919.54,631.64
916.46,916.95,630.06
915.75,916.4,628.65
916.05,916.81,627.01
919.15,919.82,625.32
921.44,923.24,624.49
923.07,923.68,623.64
923,927.18,622.78
920.52,924.13,622.47
921.93,924.82,622.15
921.91,923.92,621.7
917.53,922.56,621.03
919.37,921.27,620.57
918.82,919.81,620.04
918.89,919.4,619.19
916.06,918.8,618.6
915.83,917.64,618.15
914.4,914.66,617.82
913.17,914.29,617.6
912.85,914.12,617.35
913.53,914.36,617.13
915.3,917.52,617.02
914.32,915.29,616.72
913.93,914.64,616.39
913.97,914.46,616.23
913.19,913.73,616.04
913.2,914.08,615.68
911.51,914.38,615.22
911.01,915.94,614.97
912.64,916.73,614.64
912.91,915.91,614.18
912.54,914.73,613.75
916.57,917.57,613.49
918.26,918.6,613.01
918.03,919.4,612.12
917.52,918,609.41
917.5,920.96,606.54
918.36,921.2,606.05
916.59,917.36,605.34
915.77,916.96,604.54
914.32,915.16,604
915.23,917.86,603.47
916,918.89,602.81
917.25,918.84,601.81
914.33,918.12,600.67
914.55,917.91,599.95
916.45,918,599.41
915.55,917.5,597.91
916.55,917.04,595.98
917.59,918.82,594.91
916.5,917.77,593.97
919.7,921.45,593.08
920.03,921.83,591.94
921.85,921.9,590.66
921.95,922.17,590.13
922.15,922.8,589.97
922.81,922.85,589.74
922.79,922.9,589.4
922.72,923,589.17
922.69,922.86,589.05
922.32,922.48,588.82
922.15,922.5,588.22
922.26,922.48,587.48
922.44,922.5,587.25
922.49,925.32,587.15
923.68,925.45,586.53
922.89,924.91,585.43
922.23,923.55,584.79
921.82,922.82,584.69
922.18,923,584.58
922.73,923.82,584.46
923.28,924.59,584.2
923.2,924.16,583.67
923,923.1,582.99
923.15,923.87,582
923.24,924.47,580.95
923.1,925,580.18
924.83,925.5,579.65
924.53,925.49,579.13
925.82,926.5,578.6
925.63,926.04,577.99
925.68,925.92,577.32
925.96,926.5,576.72
926.12,926.45,576
927.27,927.98,575.28
929.66,930.63,574.57
931.12,932.46,573.89
934.24,935.34,573.55
936.53,937.51,573.35
938.72,939.45,573.09
936.5,937.94,572.79
935.43,938,572.63
935.16,937.09,572.26
937,939.84,571.67
935.01,935.32,571.27
932.83,934.91,571.21
927.38,932.62,571.34
930.2,934.15,571.31
930.08,933.59,571.11
928.79,931.5,571.05
931.32,934.17,571.01
934.63,935.62,570.96
935.29,937.85,570.67
934.22,937.96,570.28
932.9,937.19,570.1
933.21,937.05,569.7
933.94,936.67,569.18
930.57,935.54,568.9
932.91,935,568.82
931.73,935.59,568.56
931.31,935,568.25
931.05,933.13,568.01
930.95,933.9,567.53
930.88,930.9,567.17
930.73,930.93,566.97
930.68,930.94,566.56
930.85,933.3,565.83
930.65,931.43,565.14
931,931,564.8
930.41,930.85,564.27
931.07,932.04,563.67
932.05,932.77,563.21
932.41,933.73,562.89
932.67,933.92,562.7
932.14,932.5,562.52
931.55,932.14,562.39
931.55,933.67,562.04
930.86,932.5,561.41
930.75,931.68,561.13
930.69,931.44,560.99
930.59,930.92,560.92
930.71,931.77,560.74
932.1,934.61,560.65
935,937.25,560.69
933.64,936.04,560.63
932.18,935.26,560.54
934.23,937.54,560.39
934.73,935.79,560.26
934.91,937.12,560.2
935.17,937.28,560.19
932.37,933.83,560.16
932.66,935.82,560.15
932.05,934.57,560.19
930.97,933,560.28
931.22,932.34,560.37
932,934,560.34
932.36,934.18,560.3
931.72,932.36,560.13
931.99,932.18,559.9
930.96,931.82,559.83
932.73,933.77,559.38
931.86,932.41,558.84
931.41,934.86,558.87
930.75,934.71,558.86
930.44,936.49,558.77
930.4,936.4,558.62
930.52,935.62,558.49
930.5,934.8,558.42
929.78,930.56,558.4
929.07,929.64,558.28
926.76,928.86,558.18
926.45,926.92,558.15
927.61,928.47,558.06
929,929.88,558.04
929.4,929.89,557.8
927.15,929.16,557.48
927.31,928.82,557.32
926.45,928.73,556.97
925.07,927.01,556.83
925.51,927.56,556.99
925.03,927.4,556.97
921.8,926.5,556.78
923.73,925.54,556.63
925.36,926,556.69
925.69,926.73,556.58
926.16,927.82,556.2
927.66,928.12,555.84
923.66,928,555.8
924.39,927.54,555.79
924,927.99,555.71
924.64,927.08,555.65
925.54,927.44,555.75
926,926.98,555.81
923.3,926.89,555.57
921.33,925.55,555.41
922.13,925.35,555.52
919.7,920.46,555.54
919.05,919.92,555.54
918.85,919.61,555.54
917.69,918.45,555.57
918,918.51,555.61
915.13,917.73,555.75
914.48,918.31,555.96
913.17,918,555.98
913.52,915.59,555.93
913.23,913.64,555.88
913.5,914.84,555.86
920,921.01,555.84
918.91,921.63,555.71
918,922,555.52
918,922,555.44
916.76,919.75,555.39
915.01,919.9,555.34
915.82,918,555.3
914.77,915.03,555.33
914.45,914.45,555.31
914.02,914.15,555.26
913.51,913.77,555.31
913.25,914.45,555.29
914.22,917.17,555.28
913.15,915.95,555.24
911.91,917.23,555.15
912,916.13,555.12
912.29,915.02,555.13
911.4,911.84,555.1
910.61,911.73,555.08
908.45,911.07,555.36
910.3,913.98,555.7
908.07,910.73,555.62
906.51,909.87,555.47
907.47,910.24,555.27
908.92,910.54,555.1
909.15,912.7,555.39
925.49,927.6,555.73
925.98,928.1,552.3
926.5,928.6,548.9
927.02,929.1,545.53
927.51,929.59,542.19
928.04,930.1,538.87
928.52,930.6,535.59
929.03,931.09,532.33
929.54,931.58,529.1
930.05,932.08,525.9
930.56,932.57,522.72
931.07,933.09,519.57
931.59,933.6,516.45
932.1,934.12,513.35
932.61,934.61,510.28
933.12,935.12,507.24
933.62,935.62,504.23
934.13,936.12,501.24
934.64,936.64,498.28
935.15,937.15,495.34
935.67,937.67,492.43
936.2,938.19,489.54
